59	28	31	63	1	22
37	34	60	63	45	219
96	14	75	92	88	140
85	96	15	27	88	205
57	49	27	53	7	135
93	22	97	89	87	14
49	54	47	67	18	181
8	65	91	20	5	41
74	99	27	97	64	25
69	92	59	83	39	20
38	60	17	2	90	100
57	55	85	86	74	23
44	55	91	46	27	233
98	34	26	85	59	225
73	60	34	87	79	249
53	36	35	56	8	36
14	41	57	87	86	243
36	66	29	65	40	205
31	19	20	32	90	39
31	52	3	86	54	132
50	28	17	9	10	27
21	59	77	93	48	0
28	37	77	50	34	56
1	36	19	15	94	159
55	36	94	85	38	24
88	53	70	7	84	118
95	87	19	12	98	143
21	66	62	55	14	202
7	45	82	40	39	50
4	39	57	4	44	172
36	71	80	27	33	141
95	35	21	36	65	50
43	71	11	89	4	196
16	16	49	41	43	4
60	21	37	3	96	187
33	2	69	81	78	101
72	2	53	69	59	20
98	3	79	65	49	102
13	15	73	72	2	77
49	11	63	27	45	237
74	4	52	60	69	157
40	24	1	16	60	12
60	32	55	80	65	241
12	53	57	70	66	84
37	100	11	6	54	236
19	44	99	25	10	249
58	46	14	75	77	211
42	84	12	26	77	77
40	20	20	42	98	202
10	26	95	37	71	6
74	8	62	72	59	251
64	56	49	46	66	16
98	81	67	60	22	204
86	18	0	22	39	51
22	83	81	19	26	63
99	17	88	31	58	117
17	10	62	64	70	112
49	50	78	81	95	159
54	69	82	64	87	101
87	55	60	35	61	34
16	85	84	25	48	180
4	35	78	100	17	21
56	27	19	49	56	195
80	86	7	44	90	110
28	85	19	36	75	67
99	87	72	99	62	187
42	19	76	81	92	134
8	84	79	50	85	99
9	9	0	3	85	166
9	11	16	70	32	227
7	26	55	43	87	74
35	84	45	25	87	56
20	52	10	45	14	224
54	57	42	64	13	147
1	84	7	18	52	6
98	76	91	27	25	202
8	85	20	58	65	113
3	41	89	79	37	23
84	39	100	19	57	113
6	5	36	20	97	79
3	79	40	3	18	119
32	13	29	32	100	164
83	73	63	63	24	68
9	16	36	3	82	78
30	20	98	86	22	90
31	75	78	58	13	206
0	25	72	46	83	67
81	21	34	12	10	71
38	29	48	38	69	179
17	38	17	38	68	80
15	38	66	12	98	180
97	26	56	51	81	83
96	12	3	50	61	83
82	0	37	88	60	244
60	47	23	26	61	151
70	25	66	94	100	118
68	82	28	17	55	219
89	95	25	91	46	24
62	29	6	31	14	206
46	8	89	5	27	72
55	42	94	52	57	87
56	58	84	76	95	255
78	83	82	57	47	187
5	26	87	33	16	201
66	97	94	13	100	44
97	53	25	41	13	35
0	94	82	28	25	17
91	49	24	38	39	34
84	99	47	29	3	210
86	31	76	35	39	245
23	85	89	14	1	130
44	93	19	88	72	204
96	49	62	58	99	207
87	14	28	76	44	62
7	10	30	21	25	213
54	17	95	48	51	153
75	45	10	4	70	157
58	73	45	36	89	55
47	95	100	42	47	8
1	14	49	38	34	118
7	85	97	65	61	49
35	6	62	40	90	220
54	94	58	74	71	223
65	28	21	65	5	118
51	32	24	40	25	57
94	14	78	21	53	191
53	72	32	77	92	228
16	11	33	30	89	231
35	73	23	58	54	103
2	18	39	65	17	28
18	52	4	59	64	212
95	63	66	92	5	30
49	13	88	93	37	154
52	59	13	83	68	119
54	52	3	33	76	167
7	37	33	41	64	140
3	17	69	7	27	49
40	94	12	20	38	198
95	52	66	99	18	228
10	67	63	66	8	228
54	46	80	19	100	8
58	51	78	41	87	99
36	63	71	9	67	158
17	2	80	11	26	172
77	76	89	46	61	23
65	18	98	22	89	87
16	54	97	5	9	78
45	81	94	89	39	18
87	32	92	46	47	151
39	52	51	60	56	24
47	41	79	89	52	50
19	16	89	61	32	133
81	88	32	54	73	225
60	77	6	37	67	45
63	44	63	16	57	253
18	82	89	60	19	179
29	42	99	8	87	49
70	72	75	46	21	63
53	80	52	38	34	106
28	78	1	83	61	24
45	10	33	62	92	28
50	58	5	54	32	130
62	67	19	41	18	87
26	94	48	15	14	106
100	41	18	60	80	140
66	57	67	19	63	234
19	7	24	90	51	40
42	82	94	33	62	208
37	4	55	10	27	213
3	73	40	51	37	248
31	38	55	44	56	70
41	87	95	35	15	251
86	47	4	36	26	116
92	75	13	77	93	58
33	2	33	42	14	186
51	58	37	69	35	170
47	18	63	7	13	20
48	56	40	0	59	187
80	30	17	40	19	27
26	62	21	36	44	108
28	82	98	89	85	95
26	78	7	77	58	65
35	85	86	59	59	172
60	46	54	54	8	52
28	44	7	41	13	252
85	49	69	91	88	36
63	42	18	25	8	32
34	63	62	59	40	208
59	69	10	63	76	169
35	93	69	82	14	223
90	73	16	53	11	5
95	18	48	12	54	36
93	71	27	18	0	177
71	86	79	14	12	56
10	82	42	15	86	0
74	71	82	47	53	201
87	50	9	52	82	36
57	38	95	99	55	106
56	50	79	69	77	136
17	58	77	61	49	100
13	42	35	80	18	36
33	84	5	12	99	115
21	93	84	4	0	241
41	43	5	20	53	124
56	79	2	55	70	252
72	51	15	86	50	148
7	3	17	30	64	83
62	83	49	40	16	210
36	78	17	72	72	8
17	70	18	97	18	138
75	30	92	25	3	201
27	62	71	58	100	4
46	60	81	54	67	33
0	53	30	90	48	188
34	79	3	98	67	231
41	13	65	99	31	87
54	32	16	66	59	27
72	97	70	47	32	66
15	94	95	95	11	206
91	44	51	56	46	250
53	86	64	56	63	13
48	68	3	6	62	16
41	97	29	13	2	4
44	9	91	22	88	182
60	15	29	18	58	200
94	9	21	80	35	1
96	60	88	46	23	103
29	5	37	83	56	200
69	70	58	76	36	58
31	1	38	60	19	26
25	25	23	39	9	251
32	21	50	80	99	163
75	38	95	98	23	151
58	50	87	11	100	117
45	77	45	29	0	162
69	79	21	58	79	92
16	36	49	19	43	14
43	32	0	18	24	120
32	27	80	0	7	103
82	4	58	36	28	140
67	96	82	14	95	251
9	77	19	25	22	166
3	55	20	21	56	129
41	6	57	79	64	205
45	90	36	74	16	74
69	78	66	6	31	177
14	57	62	29	65	101
40	14	85	39	19	54
34	81	53	33	14	165
2	0	47	64	23	215
7	41	20	5	4	135
3	33	31	3	92	28
37	61	92	92	76	45
82	63	43	75	11	210
25	22	44	91	95	41
11	100	47	18	46	200
24	59	48	57	44	100
78	75	10	31	29	45
12	30	11	93	39	142
66	47	10	15	75	255
76	46	31	71	36	101
99	80	39	15	21	78
91	52	27	59	17	198
99	25	10	55	9	218
48	19	73	31	38	141
32	77	65	92	73	69
61	49	15	13	84	196
46	58	61	84	50	162
27	75	42	19	80	87
34	41	81	25	76	167
5	84	51	34	41	147
13	80	16	26	47	223
60	80	41	72	5	77
7	90	58	17	58	138
63	65	96	27	35	66
32	78	19	36	15	123
40	28	43	40	25	49
97	15	53	27	53	123
99	17	65	68	11	226
49	3	49	17	50	6
44	79	97	66	50	200
77	18	93	84	11	249
97	87	66	29	96	209
25	62	60	48	98	176
91	40	32	71	1	25
67	96	67	89	94	201
93	33	3	48	94	235
66	50	18	21	78	172
33	12	52	14	90	190
61	51	6	62	10	165
72	10	28	43	49	181
78	86	84	43	45	125
91	85	96	32	30	85
52	17	96	28	87	75
51	79	93	5	31	173
24	72	18	72	43	251
23	13	98	26	53	84
6	65	42	68	96	14
91	46	44	84	90	36
55	29	44	99	48	111
9	28	59	16	45	217
80	47	11	59	65	122
53	48	99	33	9	188
58	59	85	19	33	206
90	88	1	100	67	151
46	54	30	44	90	54
59	42	56	66	96	126
1	18	91	97	30	171
100	88	12	28	34	210
46	28	72	23	56	184
45	47	89	4	89	0
85	23	49	68	45	212
44	84	70	73	52	154
38	65	33	58	10	42
6	13	71	34	95	27
39	27	54	71	74	97
25	31	35	11	53	189
50	87	64	36	37	35
77	62	11	52	28	254
89	25	61	15	65	133
45	72	96	69	10	146
4	10	41	31	56	87
11	24	4	56	16	248
10	87	60	8	6	76
18	63	16	88	63	45
55	61	37	1	77	141
32	69	81	15	76	171
11	80	68	71	79	155
46	4	29	69	85	222
71	19	2	96	48	53
5	16	42	85	49	115
71	9	77	99	57	127
39	41	26	54	61	248
8	48	97	32	100	4
0	83	84	80	13	77
38	93	28	72	73	247
48	1	50	9	83	69
75	11	31	8	53	102
67	57	70	39	64	213
98	4	18	63	62	52
79	47	19	70	14	193
26	34	69	100	1	105
63	80	84	75	57	133
18	18	40	51	56	116
34	77	58	75	100	156
47	90	50	98	86	0
79	73	10	2	27	182
70	28	31	78	86	112
44	55	71	97	12	103
10	3	99	29	82	167
42	30	92	25	67	43
20	70	10	65	20	22
7	38	81	32	75	117
90	87	42	44	54	4
47	98	26	0	78	76
74	63	16	22	48	198
0	23	2	33	46	112
98	27	52	84	24	126
31	53	84	75	25	32
53	73	48	5	21	34
74	0	80	26	12	44
7	37	18	70	50	33
78	46	23	75	97	34
85	21	20	65	18	31
63	82	11	57	23	184
99	36	34	44	56	252
31	73	90	5	93	246
29	83	27	100	34	21
30	95	90	55	94	214
91	35	91	30	46	73
100	62	52	25	58	134
65	86	67	40	5	83
29	28	69	19	54	129
15	69	9	97	53	169
54	65	48	76	58	48
12	25	7	50	26	164
69	89	27	55	67	13
95	65	91	78	65	26
77	60	96	47	81	253
13	48	81	86	97	7
37	65	47	40	22	211
53	84	69	31	24	215
9	29	10	32	87	156
53	94	28	63	82	172
32	4	50	44	51	75
59	53	26	6	36	247
29	19	18	43	84	129
84	95	69	86	37	127
78	74	57	54	86	232
38	47	94	40	33	203
29	58	50	95	42	74
4	74	99	26	99	153
87	12	84	80	17	101
31	45	18	91	64	25
57	96	51	32	1	193
53	40	18	40	8	32
26	49	26	51	78	118
65	70	11	86	81	201
59	27	14	17	48	87
14	49	98	66	75	61
92	97	31	59	98	99
61	69	10	20	96	153
0	45	7	72	58	50
17	96	63	49	25	136
93	24	77	7	43	254
25	61	35	95	22	8
70	63	64	95	67	61
53	6	19	24	1	7
39	53	88	9	23	66
82	3	48	37	65	39
18	36	17	21	38	19
65	29	85	39	57	137
79	27	65	24	89	198
6	26	77	48	41	53
45	84	49	98	5	139
86	50	11	20	63	231
19	45	39	23	5	221
88	61	59	45	44	131
44	79	65	95	69	248
27	99	69	17	30	36
53	85	8	30	32	169
38	68	59	42	80	22
56	2	62	90	62	122
16	3	54	49	23	157
36	71	88	48	24	148
75	86	51	94	89	69
3	31	82	61	43	18
46	56	39	10	7	157
66	40	20	17	6	170
46	60	30	78	82	62
90	5	4	1	61	3
58	59	98	54	31	41
51	22	13	31	36	25
38	29	3	13	26	143
54	85	36	63	96	42
35	39	14	80	59	240
17	35	40	100	39	26
75	69	43	4	38	9
25	32	59	64	92	60
67	28	96	0	40	124
58	14	8	54	45	9
32	5	17	88	89	209
83	64	39	47	100	77
43	51	22	99	6	25
59	41	20	76	29	128
61	20	79	54	69	179
50	14	39	97	11	142
78	58	20	75	55	191
62	81	17	94	8	228
3	71	89	68	61	182
73	76	68	16	30	10
5	68	38	52	87	99
73	59	32	72	44	255
70	42	66	46	72	160
4	23	54	28	63	131
80	47	84	32	92	140
95	96	31	8	78	230
33	37	65	98	4	171
37	61	61	90	20	87
11	86	75	67	70	153
25	6	73	74	66	242
43	36	8	71	77	145
28	75	83	21	18	21
87	92	55	80	78	194
40	81	90	25	77	191
99	59	85	23	0	116
97	25	6	2	9	142
49	100	46	55	24	30
20	0	54	4	31	247
7	50	14	47	47	31
70	76	17	48	66	58
81	12	95	40	62	226
80	0	59	30	51	29
71	10	55	76	75	101
48	2	44	65	37	177
29	50	63	51	47	102
6	7	52	77	54	4
75	20	88	18	42	54
24	18	62	52	40	112
96	98	0	46	47	239
46	93	10	100	96	254
49	16	91	82	4	58
18	6	93	39	33	184
42	5	10	16	17	131
30	40	26	96	20	132
56	25	52	47	16	20
39	100	75	23	58	51
3	73	22	93	80	41
15	4	95	18	53	31
84	37	65	96	27	159
7	9	77	67	99	201
65	69	90	54	93	222
34	88	60	71	56	140
59	82	74	79	10	198
72	43	13	38	29	35
99	5	30	14	26	173
22	83	96	50	96	66
51	81	16	72	29	192
71	82	26	62	88	98
75	82	19	87	94	217
80	96	14	49	56	230
45	85	2	77	61	200
81	62	98	7	31	107
78	36	22	64	77	197
60	8	95	40	11	195
33	89	66	38	86	155
16	69	81	7	40	175
10	18	64	89	16	4
22	85	99	3	78	197
68	0	7	8	96	152
69	46	61	6	87	43
67	82	86	68	9	87
58	58	72	86	2	86
35	45	57	10	44	141
8	22	22	96	73	57
0	73	50	24	72	248
85	28	19	62	15	245
44	67	86	62	76	164
13	92	79	69	87	78
22	64	39	12	38	122
11	79	14	73	41	140
68	56	73	94	74	248
36	56	36	96	64	160
56	100	100	68	59	171
75	19	38	74	34	175
9	85	36	4	72	213
50	91	16	62	74	240
83	98	93	91	41	254
85	33	15	73	37	97
55	28	31	49	69	56
74	9	51	86	16	204
32	5	87	32	98	226
30	43	10	33	48	132
13	16	30	62	41	61
59	52	99	10	65	27
74	59	4	55	25	3
50	72	73	87	98	65
33	78	79	96	16	190
17	48	7	2	82	144
6	56	0	44	65	145
57	41	23	89	85	117
26	92	56	79	27	187
84	25	49	42	99	161
90	56	35	35	20	141
38	85	11	98	79	35
77	70	9	67	79	184
61	73	75	69	31	187
12	63	15	57	64	139
69	21	14	89	82	217
41	66	91	100	48	78
74	28	66	12	100	148
57	29	14	97	11	206
60	32	73	65	38	47
2	42	77	87	49	176
31	55	19	64	72	177
57	8	60	32	52	124
94	100	69	73	71	172
8	90	15	49	15	190
34	48	4	11	69	209
44	9	50	86	60	148
61	95	85	82	82	47
20	51	5	33	50	211
86	50	49	57	1	182
91	86	31	68	16	222
9	63	51	26	13	114
98	88	91	59	25	194
51	81	51	55	3	27
35	2	99	5	62	115
94	53	16	99	76	242
22	95	24	64	48	90
36	10	70	5	52	250
90	18	59	20	38	22
5	83	38	74	37	192
4	78	67	41	37	24
4	62	11	20	94	50
81	99	86	96	76	223
49	89	80	63	33	218
57	100	2	53	4	178
37	98	6	44	25	75
43	23	31	17	11	247
5	12	19	39	40	73
63	75	73	76	60	93
2	49	73	69	48	63
30	94	67	18	70	0
98	13	53	70	49	169
28	71	1	76	73	89
71	40	52	49	71	83
80	85	27	16	55	119
22	14	72	14	92	128
38	22	45	60	63	15
98	67	20	75	34	164
81	89	30	33	9	16
91	65	41	31	83	101
78	71	28	33	99	161
20	81	16	7	59	255
45	16	79	31	38	135
94	5	54	57	63	27
95	6	22	71	48	132
85	87	63	83	92	172
40	39	35	20	45	1
85	67	95	93	47	241
11	96	54	31	89	3
46	12	45	31	91	246
8	46	86	68	84	156
84	87	39	5	72	151
45	66	1	49	84	31
12	0	0	73	22	22
59	13	27	47	8	252
65	17	51	23	56	30
77	12	65	34	90	152
61	23	47	84	19	250
15	82	17	9	81	184
50	20	23	28	36	144
13	6	77	27	0	109
76	89	27	1	81	216
56	88	24	78	48	192
38	19	43	47	79	6
48	13	78	78	24	76
43	1	54	57	92	141
24	21	2	64	33	153
59	29	10	8	27	26
76	92	17	31	30	125
91	69	46	66	66	165
2	73	65	25	57	36
4	12	22	52	16	184
86	62	64	29	30	50
7	47	21	70	85	92
20	55	68	31	34	170
44	96	97	81	100	149
76	68	25	37	75	24
30	13	69	5	42	9
39	71	22	94	16	245
52	40	69	36	76	32
2	99	82	68	31	173
3	40	61	6	26	0
51	12	56	90	80	100
51	63	68	70	25	62
96	99	57	13	86	91
81	24	97	96	83	75
22	81	32	77	90	240
33	0	8	85	85	253
49	2	24	64	42	140
35	81	72	26	98	197
61	71	18	57	5	242
48	65	50	51	7	45
81	7	37	45	29	213
93	25	58	71	60	103
60	4	98	70	24	212
15	41	91	38	54	31
93	31	89	94	20	5
35	75	34	87	70	21
74	47	13	84	88	50
46	54	64	54	57	109
61	28	12	22	66	246
76	57	79	59	7	40
13	10	51	51	96	11
34	24	83	87	62	163
73	85	86	45	76	167
48	69	64	14	75	187
1	30	62	49	33	29
78	34	10	20	50	86
12	100	6	27	44	126
23	22	37	72	14	112
29	82	98	1	53	225
36	20	18	74	17	21
77	41	70	24	15	244
42	84	63	25	39	22
79	89	5	91	77	139
24	22	42	84	64	24
24	24	83	54	14	208
41	74	72	90	34	76
22	0	96	81	88	184
91	64	38	48	69	37
49	51	8	40	43	46
17	33	34	77	56	163
20	59	24	49	60	112
11	98	56	90	15	245
71	23	32	39	52	117
37	95	100	38	25	172
45	83	89	16	85	124
76	96	27	69	82	25
13	55	27	33	96	166
68	68	85	80	30	190
16	85	72	84	8	248
100	43	6	94	97	97
57	32	81	90	7	161
84	7	77	31	4	163
95	45	11	21	85	239
23	24	24	82	78	38
5	64	78	78	91	95
80	66	1	86	52	42
63	99	80	7	69	210
30	66	30	84	13	161
41	54	22	4	65	63
79	49	39	45	3	253
58	43	49	56	63	181
60	45	92	83	20	116
55	7	86	89	67	170
42	33	72	6	3	29
49	19	60	25	49	176
69	78	93	59	22	139
28	65	7	78	21	83
52	58	95	74	82	144
92	0	25	5	72	197
79	50	9	90	67	219
51	0	18	28	88	80
51	43	26	13	83	54
49	40	4	76	9	225
25	44	45	89	5	246
82	54	75	39	55	240
37	83	64	20	95	94
21	65	72	17	84	113
88	1	72	0	55	143
27	28	56	12	0	148
55	20	70	36	66	102
94	59	94	85	23	247
79	73	50	24	90	145
37	40	14	82	15	83
71	15	61	6	100	251
71	49	45	71	7	25
13	59	34	7	74	55
41	92	56	16	39	99
58	6	16	36	68	224
14	100	75	15	82	47
10	54	55	65	10	29
54	45	71	75	21	96
89	73	63	63	91	61
83	90	77	64	97	207
53	37	96	59	59	4
30	26	75	100	68	156
24	16	7	35	94	211
1	97	56	57	85	46
22	26	37	69	38	91
18	10	23	67	11	196
84	21	21	52	21	61
27	97	53	32	43	6
99	84	19	71	29	222
53	42	95	97	1	178
99	96	95	92	29	97
21	80	37	7	14	161
28	79	86	3	54	220
75	0	66	4	22	30
87	76	2	68	56	148
92	94	54	80	18	186
46	51	28	96	86	0
72	63	91	71	81	70
35	15	64	95	36	241
3	37	81	67	97	3
7	36	7	11	47	120
45	14	85	64	57	239
35	90	4	7	70	176
34	43	44	31	98	108
35	100	62	33	97	11
96	8	29	52	48	20
60	20	78	52	58	194
55	28	58	99	65	179
80	10	94	64	50	210
48	24	25	79	17	72
4	80	18	58	44	128
45	87	12	32	30	233
40	39	2	86	32	228
55	58	33	83	43	84
100	91	90	10	90	106
95	1	34	54	89	228
19	29	76	47	79	106
49	97	0	30	69	214
90	92	22	28	85	21
15	24	12	24	93	229
80	29	5	52	93	113
43	18	92	86	1	239
59	81	76	27	7	182
79	4	91	97	12	195
4	24	45	8	48	248
73	76	27	87	40	1
50	37	21	76	37	155
39	35	74	46	29	190
28	15	94	48	18	86
46	36	45	76	67	23
75	45	6	67	7	200
11	55	43	67	45	203
69	30	39	66	36	72
49	66	69	41	21	196
19	68	12	84	78	74
19	84	28	89	38	30
55	54	33	64	80	42
79	85	82	46	39	30
56	57	7	58	71	85
52	0	73	15	38	109
78	64	23	82	9	231
14	30	46	57	46	16
84	37	19	35	98	31
85	13	93	16	87	120
62	42	70	29	45	71
4	7	15	23	63	180
58	87	65	11	51	180
7	73	93	19	9	239
38	1	80	76	58	32
31	78	100	94	29	71
27	91	16	70	74	67
51	16	74	88	19	179
20	45	86	7	47	13
3	94	87	85	63	60
57	11	4	88	90	45
57	17	48	82	34	75
98	7	4	67	4	190
23	28	78	92	36	176
67	15	97	73	39	189
23	4	75	13	61	104
19	97	32	14	71	58
100	10	86	42	16	20
29	29	43	75	56	26
44	72	98	91	85	139
1	72	8	93	34	82
73	70	23	1	95	108
69	83	96	47	76	75
37	71	21	80	1	212
62	70	21	46	73	3
100	64	46	88	97	49
70	54	63	60	44	180
52	12	86	9	12	130
29	41	26	4	89	102
77	75	90	7	75	80
45	28	98	96	78	250
53	48	6	85	6	244
55	97	92	75	96	43
35	84	74	47	89	107
9	13	42	22	44	61
49	59	20	93	22	165
53	90	60	24	3	69
64	95	20	25	85	9
82	23	85	10	76	252
94	95	78	79	3	247
11	24	57	32	7	47
100	51	34	53	95	85
30	57	15	8	27	65
26	27	3	22	52	52
80	62	56	42	22	166
86	24	53	11	48	135
88	46	46	11	66	12
87	58	67	86	71	127
88	0	25	35	45	152
45	3	24	31	54	165
41	47	86	77	56	157
59	91	95	92	14	43
93	70	97	4	81	67
26	99	43	9	55	200
32	90	85	99	31	62
7	39	12	39	72	45
18	55	46	66	10	196
100	39	9	56	61	113
20	30	73	0	68	156
3	25	26	41	76	193
11	74	49	52	65	99
83	48	85	72	43	163
48	56	36	65	45	209
24	17	68	80	38	254
69	12	93	62	44	238
50	91	23	84	4	86
10	63	87	7	50	9
19	74	94	17	23	211
65	8	94	50	71	171
24	66	50	98	45	129
89	75	53	22	52	213
75	35	29	98	94	185
75	47	78	66	1	226
100	96	89	37	36	129
64	97	34	18	26	190
97	59	4	98	34	5
14	92	86	11	6	192
81	83	8	63	17	76
62	59	78	49	28	84
87	6	53	21	6	105
37	58	5	19	64	1
83	83	24	26	80	169
89	20	27	16	2	166
48	80	2	96	51	243
78	47	46	42	19	241
41	41	68	88	43	28
80	7	41	58	98	220
97	20	11	1	92	251
3	62	87	13	24	61
49	79	67	52	77	8
14	33	66	55	5	1
96	58	27	5	70	141
0	89	93	37	53	166
8	42	44	74	51	59
7	77	84	34	16	83
26	1	20	57	6	148
78	72	52	88	13	221
70	4	67	21	90	241
83	84	82	58	8	216
1	70	1	18	28	116
0	68	4	65	82	86
75	87	30	76	90	191
55	91	13	62	47	226
42	20	92	84	27	147
31	10	83	27	21	12
88	38	11	10	88	214
26	16	95	9	57	48
96	99	33	46	31	45
18	22	74	98	30	254
54	9	47	67	68	119
22	98	7	99	69	102
86	5	35	0	71	245
95	74	61	53	24	47
75	100	14	45	90	28
42	64	64	75	95	159
77	96	84	97	33	213
21	94	74	36	37	67
62	65	41	64	82	80
78	54	14	6	8	208
8	39	78	53	82	176
49	47	42	73	11	4
90	18	71	72	95	171
56	64	53	28	70	18
100	32	95	53	43	86
83	39	22	5	14	33
92	12	56	15	92	244
60	97	89	44	35	43
15	40	48	15	21	61
66	94	68	57	93	189
64	11	63	43	72	157
15	41	12	98	12	11
70	31	63	31	62	89
43	5	21	7	1	107
54	87	42	39	70	6
79	94	31	45	18	135
87	99	95	97	9	173
80	24	99	4	22	34
98	97	90	45	55	43
87	33	26	20	26	89
51	96	67	23	22	59
30	59	18	78	79	181
97	78	98	36	72	158
41	20	86	40	69	233
73	79	36	30	24	215
21	36	4	18	16	76
3	55	6	44	91	8
57	18	54	27	20	200
69	45	94	22	94	147
8	91	33	47	42	17
6	66	39	87	19	224
92	76	61	82	6	224
59	80	99	53	78	61
11	2	1	98	5	125
2	3	98	27	47	139
26	57	5	90	6	146
28	38	25	71	98	121
22	24	73	25	47	96
68	27	93	17	72	161
90	12	40	20	69	157
80	59	84	63	2	30
69	61	8	1	58	179
40	73	45	44	52	88
18	90	15	13	59	82
84	41	21	82	8	54
49	2	64	56	0	98
85	96	77	17	37	34
35	38	7	60	60	18
7	72	19	0	63	55
76	52	4	31	14	250
93	49	86	68	67	232
3	74	39	0	2	224
30	67	91	81	49	214
35	80	46	92	0	120
27	78	92	54	27	189
92	57	64	98	6	2
16	69	79	34	82	32
4	12	50	12	6	142
63	76	62	19	14	92
89	62	32	23	7	117
13	68	59	9	23	158
43	59	96	68	20	125
90	62	94	47	32	46
88	97	38	61	22	124
84	38	66	3	22	84
31	13	94	49	9	154
15	37	89	12	32	119
84	28	22	97	87	221
46	13	57	12	41	43
66	69	8	57	74	220
55	11	67	76	14	79
59	76	60	32	48	52
59	60	48	49	12	16
48	42	100	80	89	121
1	8	22	63	55	169
3	10	93	49	87	66
64	76	42	5	97	51
3	64	83	0	57	249
95	67	22	57	38	233
91	52	9	64	92	24
78	26	54	40	62	154
99	54	82	50	85	59
80	3	72	90	92	156
67	82	71	13	21	38
98	51	69	100	19	141
32	27	63	95	17	210
43	92	93	70	81	51
13	20	76	90	82	14
63	2	39	4	84	110
69	12	34	63	92	246
20	52	32	45	37	213
41	32	23	67	75	112
27	79	79	69	13	173
77	20	32	15	25	253
5	87	87	17	66	188
96	80	74	97	87	97
80	92	86	58	94	154
82	71	14	69	71	203
97	31	22	53	53	130
76	98	21	5	42	171
88	1	41	96	90	18
21	18	47	31	84	127
74	5	91	93	53	182
83	20	41	75	27	154
80	31	61	36	34	102
74	82	66	64	91	143
72	96	64	61	28	92
96	96	20	90	8	16
72	31	58	17	48	194
21	2	89	12	94	180
7	4	71	7	78	91
63	96	59	92	3	215
63	33	36	35	93	104
48	61	15	11	39	60
80	48	55	25	30	125
67	19	8	88	91	20
92	37	26	12	44	176
97	34	17	28	45	235
44	20	95	97	13	124
13	93	25	38	30	141
81	8	5	42	77	167
93	48	27	46	78	152
87	90	9	96	58	48
59	42	87	37	42	107
87	99	66	2	65	106
11	16	21	2	3	221
31	26	96	89	87	221
93	93	55	39	81	123
23	13	48	67	67	254
1	78	25	8	27	49
20	40	26	99	100	146
92	40	29	33	44	73
50	91	40	6	58	240
25	96	87	14	59	93
19	49	48	26	40	171
43	30	63	59	51	194
93	0	59	45	82	177
81	61	43	7	56	178
50	86	77	89	74	219
86	60	62	90	87	75
36	7	64	59	29	217
11	82	38	82	20	198
57	27	34	20	69	240
38	92	50	0	24	192
72	76	61	1	37	194
81	94	99	33	70	199
33	9	96	49	5	142
72	70	89	4	25	45
89	60	97	27	50	73
41	38	62	79	65	121
32	90	33	77	20	65
50	51	63	71	28	139
30	52	76	57	9	13
91	97	49	7	0	210
88	24	45	25	13	178
89	4	60	24	6	10
85	22	40	5	85	107
64	32	26	24	52	164
67	8	73	22	32	126
5	18	1	91	96	21
7	75	70	27	95	206
22	41	17	22	88	84
51	74	99	0	0	190
74	42	64	82	97	5
3	27	10	98	94	131
61	59	9	21	34	238
66	2	52	37	74	82
71	74	25	23	40	237
12	93	73	37	90	67
38	25	72	66	14	84
1	35	26	27	97	66
30	69	25	63	40	101
51	100	77	61	92	161
13	47	9	59	32	150
60	93	7	2	42	4
61	88	1	31	70	93
16	6	50	12	29	213
6	38	78	47	13	67
12	35	35	92	19	75
30	68	95	77	19	158
61	7	52	56	91	102
3	1	42	80	55	90
38	62	6	92	56	148
40	54	80	3	21	117
35	46	30	8	18	76
78	89	40	50	69	51
69	74	90	39	96	8
67	97	41	46	62	255
18	78	26	53	27	249
13	96	10	21	1	179
81	2	10	58	67	41
72	9	23	45	67	214
71	80	22	23	94	136
53	9	59	13	0	220
61	98	82	46	51	73
93	18	74	46	17	231
76	30	49	41	24	217
67	99	81	68	12	121
39	56	26	74	87	99
58	19	32	6	20	34
25	89	62	69	25	128
5	51	80	44	61	252
64	53	28	24	99	67
80	10	1	19	63	114
77	91	27	63	34	38
50	15	64	8	12	250
44	21	25	87	54	81
39	52	32	98	66	110
81	31	48	52	4	147
5	95	92	24	47	170
51	41	97	52	35	2
57	90	50	22	16	102
89	55	44	90	86	237
46	74	98	47	64	138
55	4	47	97	15	186
42	6	27	95	78	79
45	22	71	97	74	15
93	36	63	71	22	163
54	47	47	3	21	140
23	78	45	88	89	211
60	80	57	87	69	100
24	15	41	83	95	18
2	54	28	56	39	179
53	35	10	71	25	30
57	14	81	4	99	197
88	0	68	99	73	149
28	30	4	77	63	187
85	42	26	24	14	112
3	88	97	38	80	190
35	89	12	17	47	38
57	54	42	96	91	33
7	65	38	10	59	126
28	20	72	74	75	75
26	67	37	96	75	249
83	73	60	36	87	114
35	12	70	83	32	118
20	22	67	95	76	225
21	54	88	38	50	176
50	29	21	52	21	3
71	69	42	31	27	84
99	19	36	90	85	86
9	81	9	88	30	15
14	83	39	96	1	43
16	51	50	81	7	9
15	77	6	16	59	30
50	37	30	20	60	206
29	81	74	28	77	146
32	67	97	53	58	175
74	72	89	36	16	100
81	84	65	16	4	168
16	81	68	19	74	102
1	66	32	69	70	40
22	91	4	44	61	191
69	78	23	29	41	202
83	96	81	23	90	193
